title,pdf_url,excel_url,source,year
_GASTAT_+v12_%D8%AA%D9%82%D8%B1%D9%8A%D8%B1+%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D8%B1%D9%81%D9%8A%D9%87+2024.pdf,https://www.stats.gov.sa/documents/20117/2435273/_GASTAT_+v12_%D8%AA%D9%82%D8%B1%D9%8A%D8%B1+%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D8%B1%D9%81%D9%8A%D9%87+2024.pdf/7db0852e-c989-cf2c-70f5-31c872f139fd?t=1767192686720,,Saudi Statistics,2024
Household+Culture+and+Entertainment+Statistics+Publication+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435273/Household+Culture+and+Entertainment+Statistics+Publication+2024+AR.pdf/bb498b78-4565-05f0-93f6-472e5280aa63?t=1740919750055,,Saudi Statistics,2024
Culture+and+entertainment+indicators+2024+-AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Culture+and+entertainment+indicators+2024+-AR.xlsx/b9ed555c-4a31-f61e-3f2a-5a5af1c95160?t=1740571098718,Saudi Statistics,2024
Household_Culture_and_Entertainment_Publication_2023_AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Household_Culture_and_Entertainment_Publication_2023_AR.pdf/7608db49-62a8-31b6-8189-6259b843fe72?t=1734951300318,,Saudi Statistics,2023
Culture+and+entertainment+statistics+for+2023+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Culture+and+entertainment+statistics+for+2023+AR.xlsx/19c4b7b0-abe2-7a7d-b56e-3860dbe2b472?t=1740920387582,Saudi Statistics,2023
Energy+Efficiency+Statistics+2024+-+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Energy+Efficiency+Statistics+2024+-+AR+%281%29.pdf/76ebd049-814e-23cd-4bb3-8ff6af5d7b28?t=1766032684044,,Saudi Statistics,2024
Energy+Efficiency+Statistics+2024+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Energy+Efficiency+Statistics+2024+AR+%281%29.xlsx/4cd89c68-31ee-773e-90bd-b7ea55f0c7a6?t=1766047246227,Saudi Statistics,2024
Food+Security+Statistics+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Food+Security+Statistics+2024+AR.pdf/dcb74175-0ce0-2ff0-4e29-5667258959a1?t=1765429950565,,Saudi Statistics,2024
Food+Security+Statistics+2024+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Food+Security+Statistics+2024+AR+%281%29.xlsx/907eca59-f817-0cd4-613e-ce0a1682af1b?t=1765429967784,Saudi Statistics,2024
Food+Security+Statistics+2023+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Food+Security+Statistics+2023+AR+%281%29.pdf/6298ab1f-068e-4d2b-08fb-7615b5c5784a?t=1735455571548,,Saudi Statistics,2023
Food+Security+Statistics+2023AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Food+Security+Statistics+2023AR+%281%29.xlsx/c35355b2-8a69-2f27-3070-dd8b3621daeb?t=1750322384680,Saudi Statistics,2023
Water+Accounts+Publication+2023+AR+Update.pdf,https://www.stats.gov.sa/documents/20117/2435281/Water+Accounts+Publication+2023+AR+Update.pdf/49e559d4-da3e-43ef-93a9-7ab351e80418?t=1736055942505,,Saudi Statistics,2023
Water+Accounts+2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Water+Accounts+2023_AR.xlsx/3dc6aff9-c7a1-06da-8023-eea5c6e38fcd?t=1735923247561,Saudi Statistics,2023
Persons+with+Disability+Statistics+Report+2023+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435273/Persons+with+Disability+Statistics+Report+2023+AR+%281%29.pdf/b548976b-f8da-81e5-2c93-9434ae9549ea?t=1764662273452,,Saudi Statistics,2023
Disability+Statistics+Publication+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Disability+Statistics+Publication+2023+AR.pdf/16e70653-a0ca-b472-eb19-380f044764ce?t=1734056104625,,Saudi Statistics,2023
Disability+Statistics+Publication+2023.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Disability+Statistics+Publication+2023.xlsx/a80b47a5-7a46-2d08-fdc5-a37f4c14a612?t=1734056113567,Saudi Statistics,2023
Household+Sports+Practice+Survey+2021++-+AR_1.pdf,https://www.stats.gov.sa/documents/20117/2435259/Household+Sports+Practice+Survey+2021++-+AR_1.pdf/ebcdd468-dc29-e975-582b-18d0fc9089f5?t=1734107068492,,Saudi Statistics,2021
Household+Sports+Practice+Survey+2021++-+AR_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Household+Sports+Practice+Survey+2021++-+AR_0.xlsx/a6d072a9-91ad-191b-1f27-52e6255ec668?t=1734107076255,Saudi Statistics,2021
household_sports_practice_survey_2019_ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/household_sports_practice_survey_2019_ar.pdf/486f8177-e463-ac03-bb22-d6ce766b1815?t=1734107132817,,Saudi Statistics,2019
household_sports_practice_survey_2019_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/household_sports_practice_survey_2019_ar.xlsx/29c360e5-0390-f723-fbc2-9d3722bffcb8?t=1734107139728,Saudi Statistics,2019
Number+of+sports+federations%2C+clubs%2C+and+sports+teams+2018+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Number+of+sports+federations%2C+clubs%2C+and+sports+teams+2018+AR.pdf/fafbdf74-1695-362f-254d-163cbc8eecda?t=1734107443244,,Saudi Statistics,2018
Number+of+sports+federations%2C+clubs%2C+and+sports+teams+2018+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Number+of+sports+federations%2C+clubs%2C+and+sports+teams+2018+AR.xlsx/f22e835f-b425-2ff6-ddaf-942e33b4ee66?t=1734107454175,Saudi Statistics,2018
household_sport_practice_survey_2018_ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/household_sport_practice_survey_2018_ar.pdf/82052872-7595-7bdf-68b9-97b63aedec54?t=1734107266644,,Saudi Statistics,2018
household_sport_practice_survey_2018_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/household_sport_practice_survey_2018_ar.xlsx/ed4c1410-5e34-7e1f-213e-409f1319be84?t=1734107294338,Saudi Statistics,2018
bulletin_of_household_sports_practice_survey_2017_ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/bulletin_of_household_sports_practice_survey_2017_ar.pdf/12155de2-3dca-9b86-a201-9489d21eb406?t=1734107533020,,Saudi Statistics,2017
bulletin_of_household_sports_practice_survey_2017_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/bulletin_of_household_sports_practice_survey_2017_ar.xlsx/f5e41b4d-2ecf-1d2e-0d80-5c83fad50b58?t=1734107578552,Saudi Statistics,2017
WR+T.+Q4+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/WR+T.+Q4+2025+AR.pdf/60d74658-ecab-a20d-4e72-7d0b4b8fb2a4?t=1772106022089,,Saudi Statistics,2025
Wholesale+and+Retail+Trade+Statistics-+Q4+-2025+AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Wholesale+and+Retail+Trade+Statistics-+Q4+-2025+AR-EN+%281%29.xlsx/fc5dbdef-8f3c-2332-c6e7-fc1f0a68defd?t=1772106043863,Saudi Statistics,2025
Wholesale+and+Retail+Trade+Statistics-+Q3-+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Wholesale+and+Retail+Trade+Statistics-+Q3-+2025+AR.pdf/fe5f2c30-2ddc-b8b9-17db-09bb39b97129?t=1767082084847,,Saudi Statistics,2025
Wholesale+and+Retail+Trade+Statistics-+Q3+-2025+AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Wholesale+and+Retail+Trade+Statistics-+Q3+-2025+AR-EN.xlsx/37151985-5949-f51e-0757-ae4444f771da?t=1767082101993,Saudi Statistics,2025
nshr_ltjr_ldkhly_2019_lrb_lwl.pdf,https://www.stats.gov.sa/documents/20117/2435259/nshr_ltjr_ldkhly_2019_lrb_lwl.pdf/10024ead-e930-ac4e-a23c-0ccfe47dfb57?t=1734050591733,,Saudi Statistics,2019
ntyj_ltjr_ldkhly_lrb_lwl_2019.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/ntyj_ltjr_ldkhly_lrb_lwl_2019.xlsx/3f7174bb-16e5-1c61-547a-0bfb12ed66e2?t=1734050601389,Saudi Statistics,2019
wholesale_and_retail_trade_statistics_report_q4_2019_ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/wholesale_and_retail_trade_statistics_report_q4_2019_ar_0.pdf/7b632a13-9974-b734-93f6-561c8f3c32f9?t=1734050519206,,Saudi Statistics,2019
wholesale_and_retail_trade_statistics_q4_2019_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/wholesale_and_retail_trade_statistics_q4_2019_ar.xlsx/67de863a-90ee-04c4-4b46-61feaeae36b8?t=1734050529999,Saudi Statistics,2019
internal_trade_tables_q3_2019_ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_tables_q3_2019_ar.pdf/ef52291a-7379-26fe-272c-b96f158946c9?t=1734050675513,,Saudi Statistics,2019
internal_trade_tables_q3_2019_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_tables_q3_2019_ar.xlsx/79fc0544-6241-79c8-4299-dda8d8d1adfe?t=1734050684538,Saudi Statistics,2019
internal_trade_survey_q4_2018ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_q4_2018ar.pdf/8c32b681-ab06-9ce5-3a51-0e38e7b334c2?t=1734050980755,,Saudi Statistics,2018
internal_trade_survey_q4_2018ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_q4_2018ar.xlsx/e1cf8ed6-d7da-88b7-a631-2eda0cda7938?t=1734051054777,Saudi Statistics,2018
internal_trade_survey_q2_2018_ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_q2_2018_ar.pdf/0df07fe8-fd3b-9b4a-46ea-f8104056ffb6?t=1734050910459,,Saudi Statistics,2018
internal_trade_survey_q2_2018_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_q2_2018_ar.xlsx/50884fd7-cfd0-180c-bc4e-bf924b1164ec?t=1734050918442,Saudi Statistics,2018
internal_trade_survey_first_quarter_2018ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_first_quarter_2018ar.pdf/07e6fcf4-014e-d876-9513-68469e5c4fbd?t=1734050750505,,Saudi Statistics,2018
internal_trade_survey_first_quarter_2018ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_first_quarter_2018ar.xlsx/8a61a733-c43a-c659-ac46-c35b71081d2a?t=1734050759099,Saudi Statistics,2018
internal_trade_survey_q3ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_q3ar.pdf/3a729448-c2ac-4775-866d-15b67ea4743d?t=1734050831450,,Saudi Statistics,Unknown
internal_trade_survey_q3ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_q3ar.xlsx/6b887ac7-f3ec-4227-c584-eab80750d93c?t=1734050838870,Saudi Statistics,Unknown
internal_trade_survey_2017ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_2017ar.pdf/eafa2691-a86a-4518-36ff-e01c45dcf702?t=1734051214736,,Saudi Statistics,2017
internal_trade_survey_2017.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_survey_2017.xlsx/0f5cbbdd-5b91-e26a-2c6b-df96b1c6ff7a?t=1734051223193,Saudi Statistics,2017
internal_trade_activity_survey_2016ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_activity_survey_2016ar.pdf/e1ac499d-1301-520f-671c-fac9a3722039?t=1734051123907,,Saudi Statistics,2016
internal_trade_activity_survey_2016.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/internal_trade_activity_survey_2016.xlsx/c3b8257c-a00d-98ca-1d62-b18a6eca6a18?t=1734051132106,Saudi Statistics,2016
Elderly+Statistics+Publication+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Elderly+Statistics+Publication+2025+AR.pdf/77c94684-99cb-0598-66ea-c68241c8887f?t=1764479458634,,Saudi Statistics,2025
Elderly+Statistics+Tables2025_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Elderly+Statistics+Tables2025_ar.xlsx/59c86574-7a53-740d-b4c5-d397086ea60e?t=1764325595829,Saudi Statistics,2025
repport_compressed_1_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/repport_compressed_1_0.pdf/f062e9b1-44b2-20a9-814a-b2b7ab6c05e2?t=1734056415001,,Saudi Statistics,Unknown
ICT+Access+and+Usage+2025-AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/ICT+Access+and+Usage+2025-AR+%281%29.pdf/c03c36a2-faf3-1262-2582-3f53f08a66c3?t=1767603375097,,Saudi Statistics,2025
ICT+Access+and+Usage+Statistics+for+Households+and+Individuals+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/ICT+Access+and+Usage+Statistics+for+Households+and+Individuals+2025+%281%29.xlsx/bf4c31e4-22a9-d929-1407-b476596e3f24?t=1767603724759,Saudi Statistics,2025
ICT+2021+-+A.pdf,https://www.stats.gov.sa/documents/20117/2435259/ICT+2021+-+A.pdf/26ef7bc7-8f44-1f8d-93c7-7cd37f052703?t=1734042409151,,Saudi Statistics,2021
ICT+individuals+and+households+Tables+-+2021+-+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/ICT+individuals+and+households+Tables+-+2021+-+AR.xlsx/09a4cda3-5b17-11c1-16fa-c16a7927128c?t=1759057509148,Saudi Statistics,2021
ICT+2020+-+A.pdf,https://www.stats.gov.sa/documents/20117/2435259/ICT+2020+-+A.pdf/6d06cea0-3e32-67de-c8f9-8527820a48bf?t=1734042504775,,Saudi Statistics,2020
ICT+individuals+and+households+Tables+-+2020+-+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/ICT+individuals+and+households+Tables+-+2020+-+AR.xlsx/d108cba4-d4f8-baae-a2cc-9bdae5d2e3ed?t=1734042513733,Saudi Statistics,2020
nshr_msh_nfdh_wstkhdm_tqny_lmlwmt_wltslt_llsr_wlfrd_2019m_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/nshr_msh_nfdh_wstkhdm_tqny_lmlwmt_wltslt_llsr_wlfrd_2019m_0.pdf/defe96c7-a100-aaf4-cfe9-1267a898623a?t=1734042634620,,Saudi Statistics,2019
qwlb_nshr_msh_nfdh_wstkhdm_tqny_lmlwmt_wltslt_llsr_wlfrd_2019m+%281%29+1.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/qwlb_nshr_msh_nfdh_wstkhdm_tqny_lmlwmt_wltslt_llsr_wlfrd_2019m+%281%29+1.xlsx/b0a8354f-e47b-344f-ef69-da8ec3af6019?t=1734042659829,Saudi Statistics,2019
ict_access_and_usage_by_households_and_individuals_survey_2018.pdf,https://www.stats.gov.sa/documents/20117/2435259/ict_access_and_usage_by_households_and_individuals_survey_2018.pdf/28bfc567-28ab-94bc-db7d-5224ee2da3a2?t=1734040270593,,Saudi Statistics,2018
ict_access_and_usage_by_households_and_individuals_survey_2018.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/ict_access_and_usage_by_households_and_individuals_survey_2018.xlsx/c7f38ead-c1a9-51ca-625e-57452ca735e3?t=1734040206352,Saudi Statistics,2018
Mobile+broadband+subscription+per+100+inhabitants+2018+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Mobile+broadband+subscription+per+100+inhabitants+2018+AR.pdf/ad25a9da-11b2-a31e-b2a4-6f66e7df8268?t=1734040021141,,Saudi Statistics,2018
Mobile+broadband+subscription+per+100+inhabitants+2018+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Mobile+broadband+subscription+per+100+inhabitants+2018+AR.xlsx/ab0f1710-0905-efba-2aa9-f760d921ec35?t=1734040028982,Saudi Statistics,2018
Cellular+phone+subscriptions+per+100+inhabitants+2018+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Cellular+phone+subscriptions+per+100+inhabitants+2018+AR.pdf/5083c4f2-c10c-1051-e197-86086a07cb95?t=1734039421252,,Saudi Statistics,2018
Cellular+phone+subscriptions+per+100+inhabitants+2018+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Cellular+phone+subscriptions+per+100+inhabitants+2018+AR.xlsx/876869ef-ab25-144b-3bd3-3bf8889e5d89?t=1734039429578,Saudi Statistics,2018
ict_access_and_usage_by_households_and_individuals_survey_2017ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/ict_access_and_usage_by_households_and_individuals_survey_2017ar_0.pdf/2bb6d0c7-f266-4c5b-90e3-d139d64ad29a?t=1734039346605,,Saudi Statistics,2017
ict_access_and_usage_by_households_and_individuals_survey_2017ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/ict_access_and_usage_by_households_and_individuals_survey_2017ar.xlsx/db83e9a4-0598-28a0-4c45-9fb2d6f6c0ab?t=1734039070474,Saudi Statistics,2017
household_health_survey_2018.pdf,https://www.stats.gov.sa/documents/20117/2435265/household_health_survey_2018.pdf/62699bd0-405b-3b54-9235-28bda2384561?t=1735113895463,,Saudi Statistics,2018
household_health_survey_2018.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/household_health_survey_2018.xlsx/228b357e-2a3f-e9f5-529c-a50541d2123b?t=1735113910734,Saudi Statistics,2018
family_health_survey_results_report2017ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435265/family_health_survey_results_report2017ar_0.pdf/aa5ef0b7-17fb-58e9-6425-4d719cf8e7ce?t=1735113731728,,Saudi Statistics,2017
family_health_survey_results_report2017_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/family_health_survey_results_report2017_0.xlsx/ad740657-6130-53f9-b607-4772c6aab953?t=1735113749667,Saudi Statistics,2017
Health+Determinants+Statistics+Publication+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Health+Determinants+Statistics+Publication+2024+AR.pdf/e5f18332-a904-78cc-5b84-16f27722d5f7?t=1734054150484,,Saudi Statistics,2024
Health+Determinants+Statistics+Publication+2024+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Health+Determinants+Statistics+Publication+2024+AR.xlsx/eee88de8-b0eb-e633-2c7e-fa53410d31fc?t=1734054161680,Saudi Statistics,2024
Health-Determinants-Statistics-Publication-2023-AR_1.pdf,https://www.stats.gov.sa/documents/20117/2435259/Health-Determinants-Statistics-Publication-2023-AR_1.pdf/8203b5ff-f82c-21af-2c38-4dcf394eca5d?t=1734054080106,,Saudi Statistics,2023
Health-Determinants-Statistics-Publication-2023-AR_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Health-Determinants-Statistics-Publication-2023-AR_0.xlsx/e737dca8-1202-bee3-343a-6bdb91821072?t=1734054094364,Saudi Statistics,2023
IPI+Mar+2026+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Mar+2026+AR.pdf/9e6be118-e9c8-ea4c-77b6-b791c9bdb07d?t=1778393122180,,Saudi Statistics,2026
IPI+March+2026+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+March+2026+%281%29.xlsx/eebf318c-aa90-c8e0-0d48-489f9605f2e7?t=1778393141070,Saudi Statistics,2026
IPI+FEB+2026+Ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+FEB+2026+Ar_0.pdf/64f89e09-070a-261b-ecd7-0409a3793e37?t=1775709545030,,Saudi Statistics,2026
IPI+FEB+2026+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+FEB+2026+%281%29.xlsx/92cff445-a72f-a9a2-af62-3721a68c9c80?t=1775709598052,Saudi Statistics,2026
IPI+Jan+2026+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Jan+2026+AR+%281%29.pdf/65437452-7955-026e-3fcd-b5e213e63231?t=1773142255866,,Saudi Statistics,2026
IPI+JAN+2026+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+JAN+2026+%281%29.xlsx/13cf5ab9-90f8-21e8-56dd-d0c0d0f42a4a?t=1773128880553,Saudi Statistics,2026
IPI+DEC+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+DEC+2025+AR.pdf/a532f89e-42b3-3f01-f0dd-fe3fda3c3fbd?t=1770628964174,,Saudi Statistics,2025
IPI+DEC+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+DEC+2025+%281%29.xlsx/ee21a8ce-e962-51d8-7fd2-2d5c140cda00?t=1770628976227,Saudi Statistics,2025
IPI+NOV+2025+-+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+NOV+2025+-+AR+%281%29.pdf/a383ad98-4f1b-8f12-7340-49e1c3c8a16a?t=1768116730733,,Saudi Statistics,2025
IPI+Nov+2025+%283%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+Nov+2025+%283%29.xlsx/490a0582-035f-5a60-327e-ab98ec8299bd?t=1768116746639,Saudi Statistics,2025
IPI+Oct+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Oct+2025+AR.pdf/5701efb4-37c5-f7bc-0e2b-5cdbc34bdd77?t=1765273273886,,Saudi Statistics,2025
IPI+Oct+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+Oct+2025+%281%29.xlsx/834cce83-3fa5-7f2f-6293-e4bdd3105fa3?t=1765273311977,Saudi Statistics,2025
IPI+Sep2025+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Sep2025+AR+%281%29.pdf/25472e8c-fd89-4e51-20a4-3de0278b6370?t=1762749166540,,Saudi Statistics,2025
IPI+Sep+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+Sep+2025+%281%29.xlsx/f82dde63-9650-cfb8-51d4-89a226866512?t=1762688304606,Saudi Statistics,2025
IPI+Aug+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Aug+2025+AR.pdf/a9a9dc41-3521-fd99-5208-f0648fe657b6?t=1759907083121,,Saudi Statistics,2025
IPI+Aug+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+Aug+2025+%281%29.xlsx/55e01666-ef7a-f8f0-f08a-067e926b2ab6?t=1759907181832,Saudi Statistics,2025
IPI+July+2025+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+July+2025+Ar.pdf/b48f18a9-86ce-f16a-8756-66255daefad5?t=1757401944093,,Saudi Statistics,2025
IPI+July+2025+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+July+2025+%281%29.xlsx/3510d60a-754e-b7eb-20d2-7a200c475b8e?t=1757401983066,Saudi Statistics,2025
IPI+June+2025+Ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+June+2025+Ar+%281%29.pdf/2c1f8a15-be65-30e2-4304-a55719df33cd?t=1754813410205,,Saudi Statistics,2025
IPI+June2025.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+June2025.xlsx/49324cbb-53e0-d64d-8fc6-a30fc1abfdff?t=1754554825904,Saudi Statistics,2025
IPI+May+2025+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+May+2025+Ar.pdf/8ec44ca9-ef35-79a9-98eb-fca1f6448c4f?t=1752124427875,,Saudi Statistics,2025
IPI+May2025.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+May2025.xlsx/d758e612-b85f-6b4d-0876-0b2f3abef95e?t=1752068082854,Saudi Statistics,2025
Annual_IPI_AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/Annual_IPI_AR+%281%29.pdf/d43e1b04-d189-bdb1-031f-3a5005e145b7?t=1750657648209,,Saudi Statistics,Unknown
Annual+IPI.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Annual+IPI.xlsx/73f5e43f-9d15-70fd-9dfb-9c3bf283b814?t=1750336086622,Saudi Statistics,Unknown
IPI+APR+2025+Ar+%282%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+APR+2025+Ar+%282%29.pdf/d4e3cc39-c5a6-6302-137c-0e2c4aeaae54?t=1749715876357,,Saudi Statistics,2025
IPI+APR+2025-AR+%284%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+APR+2025-AR+%284%29.xlsx/edf7e708-b331-1775-8ca1-86662c922fb1?t=1749533861801,Saudi Statistics,2025
IPI+Mar+2025+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Mar+2025+Ar.pdf/9c1294f0-c64e-edd0-2e24-79e86f827c74?t=1746942295940,,Saudi Statistics,2025
IPI+Mar+2025-AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/IPI+Mar+2025-AR.xlsx/4c567fe7-5dde-811e-941c-567f11769de0?t=1746942313493,Saudi Statistics,2025
IPI+FEB+2025+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+FEB+2025+Ar.pdf/1e016a50-f9ec-863c-761c-323b0562e7dc?t=1744200617363,,Saudi Statistics,2025
IPI+FEB+2025-AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+FEB+2025-AR+%281%29.xlsx/63cbb558-45dd-6afa-a7b7-9fd83ba65e5a?t=1744200726856,Saudi Statistics,2025
IPI+Jan+2025+Ar--1.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Jan+2025+Ar--1.pdf/41661637-7ebb-7a6b-9b7e-b48b8109375a?t=1741610099263,,Saudi Statistics,2025
IPI+Jan+2025-AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+Jan+2025-AR+%281%29.xlsx/92fe766b-430a-e115-21d7-00be1ebc08ec?t=1741588384922,Saudi Statistics,2025
IPI+Dec+2024+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+Dec+2024+Ar.pdf/482c93da-4cb5-6e93-0050-cd9d9311f835?t=1739101637167,,Saudi Statistics,2024
IPI+DEC+2024-AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+DEC+2024-AR+%281%29.xlsx/0d4ab435-1d3b-1029-03f9-3f6166b7e4c6?t=1739101661382,Saudi Statistics,2024
IPI+NOV+2024+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435267/IPI+NOV+2024+Ar.pdf/2be9323b-1c4a-79ad-4b43-0860684e248e?t=1736346045332,,Saudi Statistics,2024
IPI+NOV+2024-AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/IPI+NOV+2024-AR+%281%29.xlsx/b39eb052-8e2d-838c-e422-66fb69bd4426?t=1736346056705,Saudi Statistics,2024
IPI+OCT+2024+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435271/IPI+OCT+2024+Ar.pdf/5a1bd028-f0b3-60cd-5ca7-65e1c709732e?t=1735041318074,,Saudi Statistics,2024
IPI+OCT+2024-AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435271/IPI+OCT+2024-AR.xlsx/c7d20fcd-b8d9-05b2-e506-67e4982a7008?t=1735041318077,Saudi Statistics,2024
